cijena,kvadratura,broj_soba,sprat,namjesten,vrsta_grijanja,kvadratura_balkona,blindirana_vrata,internet,kablovska_tv,klima,lift,novogradnja,tel_prikljucak,uknjizeno_zk,plin,podrum_tavan,video_nadzor,ostava_spajz,alarm,nedavno_adaptiran,udaljenost_od_centra
173000.0,56.0,2.0,15.0,1.0,1.0,0.0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,2517.0
219000.0,51.0,2.0,12.0,2.0,4.0,0.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,7284.3
441000.0,90.0,3.0,14.0,2.0,2.0,0.0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,2482.9
280000.0,75.0,3.0,23.0,2.0,2.0,5.0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,2611.8
274000.0,67.0,2.0,12.0,2.0,2.0,5.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,5340.3
143000.0,48.0,1.0,21.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9234.0
159000.0,33.0,1.0,1.0,2.0,6.0,4.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,963.0
380000.0,96.0,3.0,21.0,2.0,1.0,10.0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,3571.3
250000.0,101.0,3.0,14.0,2.0,5.0,0.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,5258.7
385000.0,105.0,3.0,12.0,2.0,1.0,0.0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1973.8
219500.0,71.0,3.0,15.0,2.0,2.0,6.0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,12766.1
249000.0,75.0,3.0,15.0,2.0,2.0,6.0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,8400.0
231150.0,69.0,3.0,16.0,2.0,1.0,0.0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,11864.1
406744.0,104.0,5.0,21.0,2.0,2.0,6.0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,3713.5
120000.0,43.0,1.5,3.0,2.0,2.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7316.8
210000.0,51.0,2.0,14.0,2.0,6.0,3.0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,4641.4
317000.0,89.0,4.0,18.0,2.0,2.0,3.5,1,1,1,1,1,0,1,1,0,1,0,1,0,0,8976.7
234500.0,68.0,3.0,17.0,2.0,2.0,4.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7284.3
399000.0,85.0,3.0,1.0,2.0,2.0,0.0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,4315.0
219500.0,71.0,3.0,15.0,2.0,2.0,0.0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,12766.1
480000.0,120.0,4.0,12.0,2.0,1.0,0.0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,2049.3
240000.0,76.0,3.0,18.0,2.0,5.0,5.0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,10563.1
159990.0,92.0,4.0,15.0,2.0,6.0,0.0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,16253.7
241000.0,60.0,3.0,14.0,2.0,5.0,0.0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,3172.7
149900.0,54.0,2.0,22.0,2.0,2.0,0.0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,7030.6
159000.0,59.0,2.0,23.0,2.0,1.0,0.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,4824.8
273000.0,67.0,3.0,12.0,2.0,1.0,0.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,5541.3
330000.0,89.0,4.0,18.0,2.0,2.0,0.0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,8976.7
110000.0,36.0,2.0,21.0,2.0,1.0,0.0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,4006.2
450000.0,74.0,3.0,1.0,2.0,5.0,0.0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,963.7
210000.0,76.0,2.0,1.0,2.0,2.0,0.0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,5799.0
628300.0,122.0,4.0,1.0,2.0,1.0,0.0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,2706.7
221000.0,88.0,3.0,15.0,2.0,2.0,0.0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,9462.0
170000.0,47.0,2.0,15.0,2.0,2.0,4.0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,8632.6
278500.0,72.0,4.0,15.0,2.0,1.0,0.0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,309.4
289000.0,72.0,3.0,12.0,2.0,5.0,0.0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,2888.0
130000.0,50.0,2.0,12.0,2.0,6.0,3.0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,13134.7
258000.0,70.0,2.0,1.0,2.0,5.0,2.0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,11531.0
245000.0,80.0,4.0,5.0,2.0,2.0,0.0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,8515.7
233000.0,52.0,2.0,15.0,2.0,6.0,5.0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1464.5
460000.0,76.0,4.0,12.0,2.0,2.0,64.0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,3791.1
165000.0,57.0,2.0,12.0,2.0,5.0,0.0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,9976.3
125000.0,31.0,0.0,5.0,2.0,0.0,2.0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,9733.5
480000.0,96.0,3.0,1.0,2.0,6.0,0.0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,963.7
135000.0,48.0,3.0,21.0,2.0,4.0,0.0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,13502.0
170000.0,52.0,2.0,12.0,2.0,6.0,0.0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,11394.5
350000.0,73.94,3.0,1.0,2.0,5.0,2.5,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1619.9
139900.0,56.0,2.0,16.0,2.0,6.0,5.0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,40575.7
120000.0,70.0,3.0,16.0,2.0,5.0,2.0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,8783.0
227500.0,65.0,3.0,14.0,2.0,5.0,0.0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,12567.2
265000.0,51.0,2.0,1.0,2.0,1.0,5.0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,3428.3
230000.0,70.0,3.0,1.0,2.0,2.0,6.0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,8085.7
250000.0,66.0,2.0,12.0,2.0,5.0,0.0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,2143.7
516000.0,132.0,4.0,1.0,2.0,1.0,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,16396.4
320000.0,63.0,2.0,1.0,2.0,1.0,0.0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,2153.7
210000.0,52.0,2.0,1.0,2.0,1.0,5.0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,659.1
260000.0,112.0,5.0,14.0,2.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8632.6
280000.0,79.0,3.0,18.0,2.0,1.0,0.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,10072.2
200000.0,58.0,3.0,23.0,2.0,1.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,852.5
393855.0,119.0,4.0,19.0,2.0,1.0,0.0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,15860.2
189900.0,53.0,2.0,23.0,2.0,2.0,3.0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,3474.2
850080.0,176.0,5.0,1.0,2.0,1.0,0.0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,4447.2
299000.0,82.0,3.0,1.0,2.0,1.0,6.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,3772.1
370000.0,155.0,5.0,14.0,2.0,1.0,8.0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1459.8
100000.0,53.0,2.0,12.0,2.0,5.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3900.9
195000.0,58.0,2.0,8.0,2.0,2.0,0.0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,5461.8
195000.0,57.0,3.0,19.0,2.0,0.0,6.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,9733.5
138710.0,53.35,1.5,12.0,2.0,6.0,53.35,1,1,1,1,0,1,1,1,0,0,0,0,0,0,13134.7
174000.0,72.0,3.0,23.0,2.0,2.0,4.0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,8011.4
237000.0,72.0,3.0,1.0,2.0,2.0,0.0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,7525.5
155000.0,49.0,2.0,15.0,2.0,5.0,4.0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,11394.5
215000.0,84.0,3.0,15.0,2.0,1.0,5.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,12567.2
185000.0,61.0,3.0,23.0,2.0,2.0,4.0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,9075.4
349000.0,102.0,4.0,14.0,2.0,1.0,4.0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,11996.4
265000.0,81.0,4.0,1.0,2.0,6.0,6.0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,10211.8
304155.0,67.0,3.0,22.0,2.0,5.0,0.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,5229.8
235000.0,101.0,3.0,12.0,2.0,5.0,0.0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,715.3
120000.0,56.0,2.0,22.0,2.0,5.0,0.0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,4824.8
380000.0,121.0,4.0,12.0,2.0,6.0,0.0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,2049.3
259650.0,57.0,2.0,1.0,2.0,5.0,0.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,5229.8
184000.0,72.0,3.0,14.0,2.0,2.0,0.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,8632.6
255000.0,75.0,3.0,15.0,2.0,2.0,4.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,8400.0
130000.0,50.0,1.5,12.0,2.0,5.0,5.0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,12812.3
229000.0,72.0,3.0,12.0,2.0,2.0,8.0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,4960.4
260000.0,75.0,3.0,15.0,2.0,2.0,3.0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,8400.0
176000.0,55.0,2.0,15.0,2.0,2.0,4.7,0,0,1,0,0,0,1,1,0,1,0,0,0,0,9043.1
210000.0,52.0,2.0,15.0,2.0,2.0,0.0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,2951.3
254000.0,64.0,3.0,15.0,2.0,1.0,5.0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,5541.3
175000.0,57.0,2.0,1.0,2.0,5.0,7.0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,6518.8
120000.0,58.0,2.0,15.0,2.0,1.0,2.0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,8476.0
199500.0,100.0,4.0,1.0,2.0,5.0,14.0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1459.8
365000.0,83.0,3.0,14.0,2.0,2.0,13.34,0,1,1,0,0,0,1,1,0,1,0,0,0,1,3400.3
347000.0,81.0,3.0,1.0,2.0,1.0,5.0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,3751.6
145000.0,35.0,2.0,12.0,2.0,1.0,0.0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,826.4
209500.0,76.0,4.0,18.0,2.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7962.7
520000.0,79.0,3.0,14.0,2.0,2.0,7.0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,2951.3
289000.0,72.0,2.0,15.0,2.0,5.0,0.0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,2833.2
499000.0,84.0,4.0,17.0,2.0,2.0,0.0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1739.6
209000.0,65.0,3.0,16.0,2.0,1.0,0.0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,9733.5
175000.0,38.0,2.0,15.0,2.0,5.0,0.0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2522.5
180000.0,65.0,3.0,12.0,2.0,1.0,65.0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1569.7
284998.0,67.0,2.0,16.0,2.0,5.0,0.0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,4607.1
399000.0,73.0,3.0,1.0,2.0,5.0,0.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1378.9
228000.0,51.24,3.0,19.0,2.0,0.0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7284.3
205000.0,78.0,3.0,19.0,2.0,0.0,4.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,8447.2
199900.0,89.0,3.0,15.0,2.0,1.0,6.0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,4616.5
259650.0,57.7,2.0,1.0,2.0,5.0,0.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,5229.8
170000.0,53.0,2.0,15.0,2.0,5.0,2.0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,11591.3
255000.0,50.0,2.0,12.0,2.0,1.0,4.0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,6226.4
140183.0,38.0,2.0,1.0,2.0,4.0,0.0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,12520.3
198000.0,69.0,3.0,12.0,2.0,0.0,0.0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,9733.5
206000.0,49.0,2.0,12.0,2.0,2.0,5.0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,4353.9
289000.0,84.0,3.0,12.0,2.0,1.0,5.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,10563.1
270000.0,84.0,3.0,12.0,2.0,1.0,5.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,10563.1
239000.0,76.0,4.0,16.0,2.0,6.0,20.0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,11864.1
218000.0,71.0,3.0,15.0,2.0,2.0,0.0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,12766.1
280000.0,96.0,5.0,16.0,2.0,1.0,0.0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,4392.9
138319.0,45.0,2.0,1.0,2.0,4.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,12520.3
272000.0,85.0,4.0,5.0,2.0,0.0,0.0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,9733.5
215000.0,70.0,2.0,1.0,2.0,5.0,10.0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,12812.3
360000.0,80.0,3.0,20.0,2.0,2.0,0.0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,4129.3
350000.0,111.0,4.0,16.0,2.0,2.0,0.0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,4716.1
279000.0,82.0,4.0,19.0,2.0,2.0,0.0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,9733.5
312945.0,82.3,4.0,12.0,2.0,4.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9407.5
315000.0,102.0,3.0,15.0,2.0,5.0,7.0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,265.1
350000.0,96.0,4.0,1.0,2.0,1.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4202.2
680000.0,130.0,4.0,4.0,2.0,2.0,0.0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,5007.8
180000.0,40.0,1.0,15.0,2.0,0.0,0.0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,7284.3
235000.0,53.0,2.0,12.0,2.0,5.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5541.3
295000.0,71.0,3.0,3.0,2.0,2.0,0.0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,3474.2
119000.0,43.0,2.0,3.0,2.0,2.0,0.0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,7316.8
135000.0,48.0,2.0,23.0,2.0,0.0,0.0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,13502.0
185000.0,74.0,3.0,21.0,2.0,5.0,0.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1225.5
119000.0,58.0,2.0,15.0,2.0,5.0,0.0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,8476.0
91000.0,33.0,0.0,23.0,2.0,6.0,0.0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,6582.3
120000.0,37.0,1.0,21.0,2.0,2.0,0.0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,9317.9
97800.0,71.0,3.0,1.0,2.0,3.0,5.0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,6881.6
230500.0,72.0,3.0,15.0,2.0,0.0,0.0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,15825.4
175000.0,49.0,2.0,1.0,2.0,1.0,20.0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,4340.9
220000.0,77.0,3.0,2.0,2.0,2.0,0.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,7361.3
265000.0,66.0,3.0,15.0,2.0,5.0,20.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,543.0
130780.0,50.3,1.5,12.0,2.0,6.0,4.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,13134.7
640000.0,109.0,5.0,15.0,2.0,2.0,0.0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2932.4
241500.0,70.0,2.0,1.0,2.0,2.0,4.5,1,1,1,0,1,0,1,1,0,1,1,0,0,0,8085.7
360000.0,120.0,4.0,15.0,2.0,6.0,0.0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,2517.0
240000.0,64.0,3.0,1.0,2.0,5.0,5.0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,4670.2
495000.0,114.0,4.0,21.0,2.0,2.0,9.0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1434.0
372000.0,93.0,4.0,15.0,2.0,2.0,3.0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,5019.9
99700.0,170.0,3.0,1.0,2.0,6.0,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3187.7
190000.0,69.0,3.0,23.0,2.0,2.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,8632.6
279000.0,78.0,4.0,1.0,2.0,1.0,0.0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,867.7
170000.0,85.0,3.0,18.0,2.0,2.0,0.0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,8697.5
390000.0,104.0,3.0,14.0,2.0,5.0,8.0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,3499.3
200000.0,87.0,4.0,21.0,2.0,2.0,0.0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,9317.9
190000.0,58.0,2.0,22.0,2.0,1.0,0.0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1378.9
137800.0,53.0,2.0,1.0,2.0,6.0,6.0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,13134.7
330000.0,76.0,3.0,19.0,2.0,2.0,24.5,1,1,1,1,1,0,1,1,0,0,0,0,0,0,4315.0
160000.0,48.0,2.0,12.0,2.0,5.0,4.0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,10594.8
530000.0,95.0,4.0,12.0,2.0,6.0,0.0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1140.4
