,cijena,kvadratura,broj_soba,sprat,namjesten,stanje,vrsta_grijanja,adresa,kvadratura_balkona,godina_izgradnje,vrsta_poda,blindirana_vrata,internet,kablovska_tv,klima,lift,novogradnja,tel_prikljucak,uknjizeno_zk,plin,podrum_tavan,video_nadzor,ostava_spajz,alarm,nedavno_adaptiran,object_latitude,object_longitude,udaljenost_od_centra
900,170000.0,52.0,2.0,1,Nenamješten,,Struja,Bosanskih Gazija,0.0,,,False,True,True,False,False,False,True,True,True,False,False,False,False,False,43.8326622,18.3044433,11394.5
901,490000.0,97.0,4.0,15,Nenamješten,,Centralno (gradsko),Kolodvorska,0.0,2020,Parket,True,True,True,False,True,True,False,True,False,False,True,False,False,False,43.8541472,18.3862796,4542.2
902,238000.0,74.0,3.0,2,Nenamješten,Renoviran,Ostalo,Igmanska,0.0,,Laminat,True,True,True,False,False,False,True,True,False,False,False,False,False,True,43.854893,18.3837995,4616.5
903,221000.0,88.0,3.0,4,Nenamješten,Renoviran,Centralno (gradsko),Hamdije Kapidžića,0.0,,Parket,True,True,True,True,False,False,True,True,False,False,False,False,False,True,43.8266817,18.3513495,9462.0
904,325000.0,72.0,4.0,5,Nenamješten,Renoviran,Struja,Maršala Tita,0.0,,Laminat,True,True,True,False,False,False,True,True,True,False,False,False,False,False,43.8589653,18.4159247,2517.0
905,350000.0,84.0,4.0,4,Nenamješten,,Centralno (gradsko),Ibrahima Ljubovića,0.0,,Parket,True,True,True,False,False,False,True,True,False,False,False,False,False,False,43.8318674,18.3035705,11482.8
906,245000.0,77.0,3.0,2,Nenamješten,Dobro stanje,Centralno (Plin),Mustafe Ice Voljevice,0.0,,Laminat,True,True,True,False,False,False,True,True,True,False,False,True,False,False,43.8357334,18.304478,11591.3
907,506601.0,123.0,4.0,1,Nenamješten,,Struja,Stara cesta,0.0,2020,Parket,True,True,True,True,False,True,True,True,False,False,True,True,True,False,43.8875695,18.384394,6923.4
908,259650.0,57.0,2.0,1,Nenamješten,Novogradnja,Centralno (Plin),,3.0,2020,Parket,True,True,True,True,False,True,True,False,True,False,False,False,False,False,0.0,0.0,0.0
909,420000.0,90.0,2.0,Prizemlje,Nenamješten,Dobro stanje,Centralno (gradsko),Merhemica Trg,0.0,,Parket,False,True,True,False,False,False,True,True,False,False,False,False,False,False,43.8653196,18.4095105,3250.5
910,98888.0,47.0,2.0,2,Nenamješten,,Plin,,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0
911,320164.0,71.0,2.0,4,Nenamješten,,Ostalo,,3.0,2020,Parket,True,False,False,True,True,True,True,True,False,False,True,False,False,False,0.0,0.0,0.0
912,323879.0,71.75,3.0,9,Nenamješten,,Ostalo,,0.0,2020,Parket,False,True,True,False,True,True,False,True,False,False,False,False,False,False,0.0,0.0,0.0
913,550000.0,100.0,4.0,Visoko prizemlje,Nenamješten,Renoviran,Plin,Muse Ćazima ćatića,0.0,1980-1989,Parket,True,False,False,True,False,False,False,True,True,False,False,False,False,True,43.8609422,18.4247318,862.0
914,316663.0,79.2,3.0,7,Nenamješten,,Ostalo,,0.0,2020,Parket,True,True,True,False,True,True,False,True,False,False,False,False,False,False,0.0,0.0,0.0
915,255150.0,85.0,3.0,4,Nenamješten,,Plin,"Rosulje, Vogošća",0.0,2020,Parket,True,False,False,True,False,True,False,True,True,False,False,True,False,False,43.9033656,18.3522963,10246.9
916,212240.0,75.8,3.0,Prizemlje,Nenamješten,,Centralno (Plin),"Rosulje, Vogošća",0.0,2020,Parket,True,False,False,True,True,True,False,False,True,False,False,False,False,False,43.9033656,18.3522963,10246.9
917,1150000.0,1132.0,5.0,3,Nenamješten,,Ostalo,Skladi 39,0.0,,,False,False,False,False,False,True,False,True,False,False,False,False,False,False,43.8503589,18.2959827,12668.5
918,203339.0,67.78,3.0,3,Nenamješten,,Centralno (Plin),"Rosulje, Vogošća",28.83,2020,Parket,True,False,False,True,True,True,True,False,True,False,False,False,False,False,43.9033656,18.3522963,10246.9
919,319458.0,71.74,3.0,8,Nenamješten,,Ostalo,,3.0,2020,Parket,True,True,False,False,True,True,True,True,False,False,True,False,False,False,0.0,0.0,0.0
920,272186.0,47.0,1.5,9,Nenamješten,Novogradnja,Ostalo,,0.0,2020,Parket,True,True,True,False,True,True,False,True,False,False,False,False,False,False,0.0,0.0,0.0
921,154000.0,38.54,2.0,Suteren,Nenamješten,Novogradnja,Struja,,0.0,2020,Parket,True,True,True,False,True,True,True,True,False,True,False,True,False,False,0.0,0.0,0.0
922,85032.0,35.0,1.0,1,Nenamješten,,Centralno (gradsko),Ilijaš,0.0,2020,Parket,True,True,True,True,True,True,True,False,False,True,True,True,True,False,43.6155199,18.3717299,54318.9
923,3200.0,128.57,4.0,5,Nenamješten,Novogradnja,Struja,,0.0,2015,Parket,True,True,True,True,True,False,True,True,False,True,True,False,True,False,0.0,0.0,0.0
924,750000.0,414.0,5.0,2,Nenamješten,,Centralno (Plin),Butmirska cesta,30.0,2010,Parket,False,False,False,False,False,False,False,True,True,False,False,True,False,False,43.8163788,18.328307,13455.3
925,200000.0,55.0,1.5,9,Nenamješten,,Centralno (Kotlovnica),Blažujski drum,4.0,2020,Parket,True,True,True,False,True,True,True,True,False,False,False,True,False,False,43.8302315,18.298879,11864.1
926,281248.0,54.04,3.0,1,Nenamješten,Novogradnja,Struja,Braće Mulića,4.0,2020,Parket,True,True,True,False,True,True,True,False,False,False,False,False,False,False,43.8299752,18.3352402,9407.5
927,189140.0,54.04,2.0,2,Nenamješten,Novogradnja,Struja,Braće Mulića,3.0,,Parket,True,True,True,False,True,True,False,False,False,False,False,False,False,False,43.8299752,18.3352402,9407.5
928,137000.0,40.0,1.0,Prizemlje,Nenamješten,Dobro stanje,Centralno (gradsko),,0.0,1970-1979,Parket,True,True,True,False,False,False,True,True,False,True,False,True,False,False,0.0,0.0,0.0
929,303367.0,73.2,3.0,2,Nenamješten,Novogradnja,Struja,Bistrik-Medresa,4.0,,Parket,True,True,True,True,False,False,True,True,False,False,False,True,False,False,43.8542064,18.4306949,1057.9
930,165000.0,67.0,3.0,3,Nenamješten,Dobro stanje,Centralno (Plin),Humska,5.0,2000-2009,Parket,True,False,False,False,False,False,True,True,True,True,False,False,False,False,43.8612832,18.3879896,4824.8
931,167000.0,69.3,3.0,Prizemlje,Nenamješten,Renoviran,Plin,Pavla lukaca 6,0.0,2020,Laminat,False,True,True,False,False,True,True,True,True,False,False,True,False,True,43.8468986,18.3950906,3920.5
932,199025.0,92.57,3.0,2,Nenamješten,,Struja,Ošik 619,0.0,2015,Laminat,True,True,True,False,False,False,False,True,False,False,False,True,False,False,43.8345561,18.2781388,13753.0
933,187000.0,72.0,3.0,6,Nenamješten,,Centralno (gradsko),Trg ZAVNOBIH-a,0.0,1970-1979,Parket,False,False,False,False,True,False,False,True,True,False,False,True,False,False,43.841918,18.3450155,8632.6
934,391000.0,78.0,3.0,Visoko prizemlje,Nenamješten,Novogradnja,Ostalo,Avde Jabučice,0.0,2020,Parket,False,True,True,True,True,True,True,True,False,False,False,True,False,False,43.8596628,18.4081002,3839.4
935,270000.0,67.0,3.0,2,Nenamješten,,Centralno (gradsko),Milana Preloga,2.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,43.8474145,18.3750955,5589.1
936,330000.0,86.0,3.0,Suteren,Nenamješten,Renoviran,Centralno (Plin),Mjedenica,0.0,Prije 1950,Parket,True,True,True,False,False,False,True,True,True,True,False,False,False,True,43.8552901,18.4237485,1225.5
937,210000.0,76.0,2.0,1,Nenamješten,,Struja,Paromlinska,8.0,Prije 1950,Parket,True,True,True,False,False,False,True,True,True,True,False,True,False,False,43.8540532,18.3712074,5799.0
938,517400.0,129.0,5.0,3,Nenamješten,,Centralno (Plin),Dejzina Bikića,35.0,2020,Parket,True,True,True,True,False,True,True,True,True,False,True,True,False,False,43.8803749,18.3982841,5119.2
939,259000.0,63.0,3.0,5,Nenamješten,,Struja,Grbavička,3.0,1960-1969,Parket,True,True,True,False,True,False,True,True,False,True,False,True,False,False,43.8496556,18.3979676,3474.2
940,305000.0,110.0,5.0,1,Nenamješten,Renoviran,Centralno (Plin),,20.0,2015,Parket,True,True,True,False,False,False,True,True,True,False,False,False,False,True,0.0,0.0,0.0
941,130000.0,78.0,3.0,Visoko prizemlje,Nenamješten,,Struja,,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0
942,510000.0,98.0,3.0,7,Nenamješten,Renoviran,Centralno (Kotlovnica),Kolodvorska,7.0,2015,Parket,True,True,True,True,True,False,True,True,True,True,False,True,True,True,43.8541472,18.3862796,4542.2
943,175000.0,38.0,3.0,Prizemlje,Nenamješten,,Ostalo,Safvet bega Bašagića,0.0,1950-1959,Ostalo,False,True,True,False,False,False,True,True,False,False,False,True,False,False,43.8614486,18.4315325,309.4
944,245000.0,57.0,3.0,3,Nenamješten,,Centralno (Plin),Paromlinska,0.0,2000-2009,Parket,True,True,True,False,True,False,True,True,True,True,False,False,False,False,43.8540532,18.3712074,5799.0
945,350000.0,68.0,3.0,1,Nenamješten,Renoviran,Plin,Centar Sarajevo,2.0,Prije 1950,Parket,True,True,True,True,False,False,True,True,True,False,False,True,False,True,43.8552551,18.418151507032658,2228.2
946,320000.0,64.0,2.0,16,Nenamješten,,Centralno (gradsko),Kolodvorska,0.0,2020,Parket,True,True,True,True,True,True,True,False,False,False,False,False,False,False,43.8541472,18.3862796,4542.2
947,75000.0,17.0,0.0,1,Nenamješten,Za renoviranje,Struja,Derebent,0.0,1970-1979,Parket,True,True,True,False,False,False,True,False,False,False,False,False,False,False,43.8654892,18.4178824,2380.4
948,370000.0,118.0,3.0,4,Nenamješten,,Plin,,30.0,1980-1989,Parket,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0.0,0.0,0.0
949,154000.0,56.0,2.0,3,Nenamješten,Za renoviranje,Centralno (gradsko),Trg djece Dobrinje,6.0,1980-1989,Parket,True,True,True,False,True,False,True,True,False,True,False,False,False,False,43.8301284,18.3539217,8997.8
950,175000.0,40.0,1.0,3,Nenamješten,Dobro stanje,Drva,Franjevačka 4,0.0,1960-1969,Parket,True,True,True,False,False,False,True,True,False,True,False,True,False,False,43.8567431,18.4352193,715.3
951,165000.0,76.0,3.0,Prizemlje,Nenamješten,,Centralno (Plin),,0.0,,Parket,True,True,True,True,True,False,True,True,True,False,False,False,False,False,0.0,0.0,0.0
952,169900.0,76.0,3.0,3,Nenamješten,,Centralno (gradsko),Gandijeva,4.0,1980-1989,,False,True,True,False,False,False,True,True,False,True,False,True,False,False,43.8290197,18.3573939,8565.3
953,155000.0,56.0,2.0,Visoko prizemlje,Nenamješten,Renoviran,Struja,Adema Buće,0.0,,Laminat,True,True,True,False,False,False,True,True,True,True,False,True,False,True,43.8623745,18.3530232,8304.9
954,299000.0,87.0,3.0,Prizemlje,Nenamješten,Za renoviranje,Ostalo,Bolnička,2.0,Prije 1950,Parket,False,True,True,False,False,False,True,True,False,True,False,False,False,False,43.8661729,18.4136108,2482.9
955,382000.0,82.0,2.0,1,Nenamješten,,Centralno (gradsko),Hrasnička cesta br.3,0.0,2015,Parket,True,False,False,True,True,True,False,True,False,False,False,False,False,False,43.8140338,18.3090443,14819.7
956,4600.0,68.0,2.0,18,Nenamješten,Novogradnja,Centralno (gradsko),Džavida Haverića 6,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43.8553527,18.3848532,4604.3
957,210000.0,57.0,2.0,1,Nenamješten,Novogradnja,Plin,,0.0,,,True,True,True,True,False,True,True,True,True,True,False,False,False,False,0.0,0.0,0.0
958,596550.0,97.0,3.0,3,Nenamješten,Dobro stanje,Centralno (Plin),,0.0,,Parket,False,True,True,False,False,False,True,True,True,False,False,True,False,False,0.0,0.0,0.0
959,255000.0,58.0,2.0,2,Nenamješten,Parcijalno renoviran,Centralno (gradsko),,0.0,1990-1999,,True,True,True,False,False,False,True,True,False,True,True,True,False,True,0.0,0.0,0.0
960,295000.0,70.0,3.0,11,Nenamješten,Renoviran,Centralno (gradsko),,0.0,,,True,True,True,False,True,False,True,True,False,True,False,True,False,True,0.0,0.0,0.0
961,285000.0,87.0,3.0,1,Nenamješten,,Centralno (Plin),,0.0,2020,Parket,True,False,False,True,True,True,False,True,True,False,False,False,False,False,0.0,0.0,0.0
962,150000.0,57.0,3.0,2,Nenamješten,Za renoviranje,Struja,Stolačka,0.0,1950-1959,Brodski,False,False,True,False,False,False,True,True,True,True,False,True,False,False,43.8534557,18.4144815,2023.2
963,280770.0,66.0,3.0,3,Nenamješten,,Struja,,0.0,2020,Parket,True,False,False,True,True,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0
964,160000.0,49.0,2.0,9,Nenamješten,,Plin,Dr. Silve Rizvanbegović,0.0,,Parket,True,True,True,True,True,False,True,True,True,False,True,True,False,False,43.8428897,18.337725,8515.7
965,150000.0,55.0,2.0,2,Nenamješten,Dobro stanje,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
966,470000.0,86.0,4.0,2,Nenamješten,,Centralno (Plin),Đoke Mazalića,0.0,Prije 1950,Laminat,True,True,True,True,False,False,True,True,True,False,False,False,False,False,43.856676,18.4108564,2912.5
967,259000.0,73.0,3.0,Visoko prizemlje,Nenamješten,,Struja,Hadži Idrizova,0.0,,Parket,False,True,True,False,False,False,True,True,True,True,False,True,False,False,43.8618254,18.4157518,2888.0
968,328755.0,94.0,3.0,8,Nenamješten,Novogradnja,Struja,Blažujski drum,6.0,2020,Parket,True,True,True,True,True,True,True,True,False,False,False,True,False,False,43.8302315,18.298879,11864.1
969,442650.0,113.0,4.0,3,Nenamješten,Novogradnja,Struja,Blažujski drum,6.0,2020,Parket,True,True,True,True,True,True,True,True,False,False,False,True,False,False,43.8302315,18.298879,11864.1
970,430272.0,120.0,4.0,7,Nenamješten,Novogradnja,Struja,Blažujski Drum,13.94,2015,Parket,True,True,True,True,True,True,True,True,False,False,True,True,False,False,43.8302315,18.298879,11864.1
971,351624.0,90.0,4.0,10,Nenamješten,Novogradnja,Struja,Blažujski Drum,6.0,2015,Parket,True,True,True,True,True,True,True,True,False,False,True,True,False,False,43.8302315,18.298879,11864.1
972,130000.0,58.0,2.0,4,Nenamješten,Za renoviranje,Centralno (Plin),Hadželi,4.0,1980-1989,Parket,True,False,False,False,False,False,False,True,True,True,False,True,False,False,43.8227702,18.2057828,21719.6
973,555000.0,111.0,3.0,5,Nenamješten,,Struja,,0.0,2020,Parket,True,False,True,True,True,True,True,True,False,False,False,False,False,False,0.0,0.0,0.0
974,220000.0,51.83,3.0,Suteren,Nenamješten,Novogradnja,Struja,Bjelašnica,5.09,2020,Parket,True,True,True,False,True,True,True,True,False,False,False,True,False,False,43.683150850000004,18.223992706602672,38158.8
975,167000.0,69.0,3.0,Prizemlje,Nenamješten,Renoviran,Centralno (Plin),Pavla Lukača,0.0,,Laminat,True,True,True,False,False,False,True,True,True,False,False,False,False,True,43.8468986,18.3950906,3920.5
976,525395.0,80.0,3.0,2,Nenamješten,,Plin,"Nova 20, Sarajevo",0.0,2020,Parket,True,True,True,True,True,True,True,True,True,False,False,False,False,False,43.86637565,18.43528925,1404.9
977,678999.0,123.0,4.0,1,Nenamješten,Renoviran,Centralno (Plin),Titova,10.0,Prije 1950,Parket,True,True,True,True,True,False,True,True,True,True,False,False,False,True,43.8084438,18.28844433934819,16396.4
978,89000.0,33.0,1.0,2,Nenamješten,Renoviran,Struja,Ali bega Firdusa,0.0,1960-1969,Parket,True,True,True,False,False,False,True,True,True,True,False,False,False,True,43.842719,18.3620596,6582.3
979,210000.0,84.0,2.0,3,Nenamješten,Renoviran,Struja,Ilidža,20.0,2020,Parket,True,True,True,True,True,True,True,True,False,False,True,True,True,True,43.81206065000001,18.29868815605407,14921.3
980,668800.0,152.0,5.0,Visoko prizemlje,Nenamješten,Renoviran,Centralno (Plin),Husinjska,60.0,2015,Parket,True,True,True,True,False,True,True,True,True,True,True,True,True,True,43.8439379,18.3975055,4447.2
981,463000.0,103.0,5.0,2,Nenamješten,,Centralno (gradsko),,0.0,,Parket,True,True,True,False,True,False,True,True,True,True,False,True,False,False,0.0,0.0,0.0
982,550000.0,100.0,4.0,Visoko prizemlje,Nenamješten,Renoviran,Centralno (Plin),Muse Ćazima Ćatića,0.0,1980-1989,Laminat,True,True,True,False,False,False,True,True,True,False,False,False,True,True,43.8609422,18.4247318,862.0
983,380000.0,90.0,4.0,2,Nenamješten,,Plin,Dolina,4.0,1970-1979,Parket,True,True,True,False,True,False,True,True,True,False,False,True,False,False,43.8571757,18.4086531,2977.3
984,231588.0,64.33,2.0,1,Nenamješten,Novogradnja,Struja,Braće Mulića,4.0,2020,Parket,True,True,True,False,True,True,True,False,False,False,False,False,False,False,43.8299752,18.3352402,9407.5
985,169900.0,50.0,2.0,1,Nenamješten,Novogradnja,Centralno (Plin),Bojnička,0.0,,Parket,True,False,True,False,True,True,False,True,True,False,False,False,False,False,43.8703523,18.2825074,14685.1
986,155000.0,58.0,2.0,Prizemlje,Nenamješten,,Centralno (Plin),Hifzi Bjelevca,0.0,2000-2009,Parket,True,True,True,False,True,False,True,True,True,True,True,False,False,False,43.8453794,18.3234981,10072.2
987,360000.0,78.0,3.0,2,Nenamješten,Dobro stanje,Centralno (gradsko),,0.0,,Parket,True,True,True,False,False,False,True,True,False,True,True,False,False,False,0.0,0.0,0.0
988,490000.0,103.0,4.0,3,Nenamješten,Renoviran,Centralno (Plin),,3.0,1950-1959,,True,True,True,False,False,False,True,True,True,True,False,True,False,True,0.0,0.0,0.0
989,225000.0,54.0,2.0,2,Nenamješten,Renoviran,Centralno (gradsko),,4.0,1960-1969,Parket,True,True,True,False,False,False,True,True,False,False,False,True,False,True,0.0,0.0,0.0
990,278500.0,62.0,2.0,Suteren,Nenamješten,Novogradnja,Centralno (Plin),Slatina,7.0,2020,Parket,True,True,True,True,False,True,True,False,True,False,False,False,False,False,43.8807229,18.4102768,3763.5
991,160000.0,54.0,2.0,Visoko prizemlje,Nenamješten,Dobro stanje,Centralno (gradsko),Čengić Vila,0.0,1960-1969,Parket,True,False,False,False,False,False,False,True,False,False,False,True,False,False,43.8501156,18.3721612,5364.6
992,199500.0,77.0,4.0,5,Nenamješten,Dobro stanje,Centralno (gradsko),Semira Frašte,7.0,1970-1979,Parket,True,True,True,False,True,False,True,True,False,True,False,True,False,False,43.8399188,18.3444911,8348.3
993,227000.0,72.0,3.0,2,Nenamješten,,Centralno (Plin),,5.0,2000-2009,Parket,True,True,True,False,False,False,True,True,True,False,False,False,False,False,0.0,0.0,0.0
994,248000.0,65.0,3.0,Visoko prizemlje,Nenamješten,,Centralno (gradsko),,3.0,,Parket,True,True,True,False,True,False,True,True,False,True,False,False,False,False,0.0,0.0,0.0
995,433200.0,96.0,4.0,Suteren,Nenamješten,Novogradnja,Centralno (Plin),Kromolj,0.0,2020,Parket,True,True,True,True,True,False,True,False,True,False,False,True,False,False,43.8928872,18.408226,5229.8
996,231438.0,68.0,3.0,1,Nenamješten,Novogradnja,Ostalo,14 Maja 92.,0.0,2020,Parket,True,True,True,True,True,False,True,False,False,False,True,False,False,False,43.8355947,18.326182,9970.4
997,378270.0,84.0,3.0,Suteren,Nenamješten,Novogradnja,Centralno (Plin),Slatina,3.0,2020,Parket,True,True,True,False,False,False,True,False,True,False,False,False,False,False,43.8807229,18.4102768,3763.5
998,225000.0,50.0,2.0,Visoko prizemlje,Nenamješten,Renoviran,Plin,Behdžeta Mutevelića,0.0,,Parket,True,True,True,False,False,False,True,True,True,True,False,True,False,True,43.8492043,18.3910013,4392.9
